sampling_campaign;site;tBeg;tEnd;sample_name;operator;value;parameter;unit;comment;siteCode;variableCode;labSampleCode;tMid
1;Weidendammer Brücke;2016-07-13 18:25:00;2016-07-13 19:05:00;Weid_5;;0.229;IOM;µg/L;;KWB_WEID;IOM;O2016-16337;2016-07-13 18:45:00
1;Weidendammer Brücke;2016-07-13 18:25:00;2016-07-13 19:05:00;Weid_5;;0.207;IOP;µg/L;;KWB_WEID;IOP;O2016-16337;2016-07-13 18:45:00
1;Weidendammer Brücke;2016-07-13 18:25:00;2016-07-13 19:05:00;Weid_5;;0.339;GAB;µg/L;;KWB_WEID;GAB;O2016-16337;2016-07-13 18:45:00
1;Weidendammer Brücke;2016-07-13 18:25:00;2016-07-13 19:05:00;Weid_5;;0.453;BTA;µg/L;;KWB_WEID;BTA;O2016-16337;2016-07-13 18:45:00
1;Weidendammer Brücke;2016-07-13 18:25:00;2016-07-13 19:05:00;Weid_5;;0.018;SMX;µg/L;;KWB_WEID;SMX;O2016-16337;2016-07-13 18:45:00
1;Weidendammer Brücke;2016-07-13 18:25:00;2016-07-13 19:05:00;Weid_5;;0.016;PRI;µg/L;;KWB_WEID;PRI;O2016-16337;2016-07-13 18:45:00
1;Weidendammer Brücke;2016-07-13 18:25:00;2016-07-13 19:05:00;Weid_5;;0.077;MTP;µg/L;;KWB_WEID;MTP;O2016-16337;2016-07-13 18:45:00
1;Weidendammer Brücke;2016-07-13 18:25:00;2016-07-13 19:05:00;Weid_5;;0.325;MBT;µg/L;;KWB_WEID;MBT;O2016-16337;2016-07-13 18:45:00
1;Weidendammer Brücke;2016-07-13 18:25:00;2016-07-13 19:05:00;Weid_5;;0.497;OLM;µg/L;;KWB_WEID;OLM;O2016-16337;2016-07-13 18:45:00
1;Weidendammer Brücke;2016-07-13 18:25:00;2016-07-13 19:05:00;Weid_5;;0.087;CBZ;µg/L;;KWB_WEID;CBZ;O2016-16337;2016-07-13 18:45:00
1;Weidendammer Brücke;2016-07-13 18:25:00;2016-07-13 19:05:00;Weid_5;;0.582;VSA;µg/L;;KWB_WEID;VSA;O2016-16337;2016-07-13 18:45:00
1;Weidendammer Brücke;2016-07-13 18:25:00;2016-07-13 19:05:00;Weid_5;;1.066;CAN;µg/L;;KWB_WEID;CAN;O2016-16337;2016-07-13 18:45:00
1;Weidendammer Brücke;2016-07-13 18:25:00;2016-07-13 19:05:00;Weid_5;;0.623;VAL;µg/L;;KWB_WEID;VAL;O2016-16337;2016-07-13 18:45:00
1;Weidendammer Brücke;2016-07-13 18:25:00;2016-07-13 19:05:00;Weid_5;;41.7;Cl;mg/L;;KWB_WEID;Cl;O2016-16337;2016-07-13 18:45:00
1;Weidendammer Brücke;2016-07-13 18:25:00;2016-07-13 19:05:00;Weid_5;;0.49;NO3_N_filtered;mg/L;;KWB_WEID;NO3N;O2016-16337;2016-07-13 18:45:00
1;Weidendammer Brücke;2016-07-13 18:25:00;2016-07-13 19:05:00;Weid_5;;160;SO4;mg/L;;KWB_WEID;SO4;O2016-16337;2016-07-13 18:45:00
1;Weidendammer Brücke;2016-07-13 18:25:00;2016-07-13 19:05:00;Weid_5;;5730;SomPh;cfu/100 mL;;KWB_WEID;SoCp;O2016-16337;2016-07-13 18:45:00
1;Weidendammer Brücke;2016-07-13 18:25:00;2016-07-13 19:05:00;Weid_5;;30;F+Ph;cfu/100 mL;;KWB_WEID;FBp;O2016-16337;2016-07-13 18:45:00
1;Weidendammer Brücke;2016-07-13 18:25:00;2016-07-13 19:05:00;Weid_5;;41935;Adeno;cfu/100 mL;;KWB_WEID;Adv;O2016-16337;2016-07-13 18:45:00
1;Weidendammer Brücke;2016-07-13 18:25:00;2016-07-13 19:05:00;Weid_5;;649;Cond;µS/cm;;KWB_WEID;LF;O2016-16337;2016-07-13 18:45:00
1;Weidendammer Brücke;2016-07-13 18:25:00;2016-07-13 19:05:00;Weid_5;<;20;Noro;cfu/100 mL;;KWB_WEID;Nov;O2016-16337;2016-07-13 18:45:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;>;3200000;Ecoli;MPN/100 mL;;KWB_WEID;EColi;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;20590;Entero;MPN/100 mL;;KWB_WEID;FaeStr;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;<;0.03;Ortho_P;mg/L;;KWB_WEID;PO4;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;1.2;P_TOTAL;mg/L;;KWB_WEID;P;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;<;0.05;NH4_N;mg/L;;KWB_WEID;NH4;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;0.79;NO3_N;mg/L;;KWB_WEID;NO3;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;49;AFS;mg/L;;KWB_WEID;TSS;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;15;BSB5;mg/L;;KWB_WEID;BSB;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;46;CSB;mg/L;;KWB_WEID;CSB;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;<;1;chloro;µg/L;;KWB_WEID;ChA;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;0.509;ACS;µg/L;;KWB_WEID;ACS;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;0.095;ATS;µg/L;;KWB_WEID;ATS;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;0.247;IOM;µg/L;;KWB_WEID;IOM;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;0.242;IOP;µg/L;;KWB_WEID;IOP;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;0.29;GAB;µg/L;;KWB_WEID;GAB;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;0.397;BTA;µg/L;;KWB_WEID;BTA;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;NA;SMX;µg/L;;KWB_WEID;SMX;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;0.019;PRI;µg/L;;KWB_WEID;PRI;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;0.063;MTP;µg/L;;KWB_WEID;MTP;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;0.303;MBT;µg/L;;KWB_WEID;MBT;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;0.491;OLM;µg/L;;KWB_WEID;OLM;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;0.079;CBZ;µg/L;;KWB_WEID;CBZ;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;0.647;VSA;µg/L;;KWB_WEID;VSA;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;1.013;CAN;µg/L;;KWB_WEID;CAN;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;0.556;VAL;µg/L;;KWB_WEID;VAL;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;44.7;Cl;mg/L;;KWB_WEID;Cl;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;0.15;NO3_N_filtered;mg/L;;KWB_WEID;NO3N;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;175;SO4;mg/L;;KWB_WEID;SO4;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;3730;SomPh;cfu/100 mL;;KWB_WEID;SoCp;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;30;F+Ph;cfu/100 mL;;KWB_WEID;FBp;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;12453;Adeno;cfu/100 mL;;KWB_WEID;Adv;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;;692;Cond;µS/cm;;KWB_WEID;LF;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:05:00;2016-07-13 19:45:00;Weid_6;<;20;Noro;cfu/100 mL;;KWB_WEID;Nov;O2016-16338;2016-07-13 19:25:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;>;3200000;Ecoli;MPN/100 mL;;KWB_WEID;EColi;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;12028;Entero;MPN/100 mL;;KWB_WEID;FaeStr;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;<;0.03;Ortho_P;mg/L;;KWB_WEID;PO4;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;1.16;P_TOTAL;mg/L;;KWB_WEID;P;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;<;0.05;NH4_N;mg/L;;KWB_WEID;NH4;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;1.16;NO3_N;mg/L;;KWB_WEID;NO3;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;21;AFS;mg/L;;KWB_WEID;TSS;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;9;BSB5;mg/L;;KWB_WEID;BSB;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;36;CSB;mg/L;;KWB_WEID;CSB;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;3.24;chloro;µg/L;;KWB_WEID;ChA;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;0.497;ACS;µg/L;;KWB_WEID;ACS;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;0.193;ATS;µg/L;;KWB_WEID;ATS;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;0.297;IOM;µg/L;;KWB_WEID;IOM;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;0.294;IOP;µg/L;;KWB_WEID;IOP;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;0.314;GAB;µg/L;;KWB_WEID;GAB;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;0.526;BTA;µg/L;;KWB_WEID;BTA;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;0.014;SMX;µg/L;;KWB_WEID;SMX;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;0.041;PRI;µg/L;;KWB_WEID;PRI;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;0.062;MTP;µg/L;;KWB_WEID;MTP;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;0.303;MBT;µg/L;;KWB_WEID;MBT;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;0.463;OLM;µg/L;;KWB_WEID;OLM;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;0.082;CBZ;µg/L;;KWB_WEID;CBZ;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;0.683;VSA;µg/L;;KWB_WEID;VSA;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;1.325;CAN;µg/L;;KWB_WEID;CAN;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;0.724;VAL;µg/L;;KWB_WEID;VAL;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;46.5;Cl;mg/L;;KWB_WEID;Cl;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;0.47;NO3_N_filtered;mg/L;;KWB_WEID;NO3N;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;189;SO4;mg/L;;KWB_WEID;SO4;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;318;SomPh;cfu/100 mL;;KWB_WEID;SoCp;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;<;10;F+Ph;cfu/100 mL;;KWB_WEID;FBp;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;NA;Adeno;cfu/100 mL;;KWB_WEID;Adv;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;746;Cond;µS/cm;;KWB_WEID;LF;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 19:45:00;2016-07-13 20:25:00;Weid_7;;NA;Noro;cfu/100 mL;;KWB_WEID;Nov;O2016-16339;2016-07-13 20:05:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;>;3200000;Ecoli;MPN/100 mL;;KWB_WEID;EColi;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;6870;Entero;MPN/100 mL;;KWB_WEID;FaeStr;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;<;0.03;Ortho_P;mg/L;;KWB_WEID;PO4;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;1.04;P_TOTAL;mg/L;;KWB_WEID;P;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;<;0.05;NH4_N;mg/L;;KWB_WEID;NH4;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;1.7;NO3_N;mg/L;;KWB_WEID;NO3;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;14;AFS;mg/L;;KWB_WEID;TSS;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;6;BSB5;mg/L;;KWB_WEID;BSB;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;30;CSB;mg/L;;KWB_WEID;CSB;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;3.43;chloro;µg/L;;KWB_WEID;ChA;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;0.507;ACS;µg/L;;KWB_WEID;ACS;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;0.087;ATS;µg/L;;KWB_WEID;ATS;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;0.183;IOM;µg/L;;KWB_WEID;IOM;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;0.282;IOP;µg/L;;KWB_WEID;IOP;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;0.312;GAB;µg/L;;KWB_WEID;GAB;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;0.543;BTA;µg/L;;KWB_WEID;BTA;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;0.016;SMX;µg/L;;KWB_WEID;SMX;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;0.021;PRI;µg/L;;KWB_WEID;PRI;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;0.072;MTP;µg/L;;KWB_WEID;MTP;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;0.292;MBT;µg/L;;KWB_WEID;MBT;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;0.513;OLM;µg/L;;KWB_WEID;OLM;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;0.08;CBZ;µg/L;;KWB_WEID;CBZ;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;0.808;VSA;µg/L;;KWB_WEID;VSA;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;1.158;CAN;µg/L;;KWB_WEID;CAN;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;0.702;VAL;µg/L;;KWB_WEID;VAL;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;NA;Cl;mg/L;;KWB_WEID;Cl;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;NA;NO3_N_filtered;mg/L;;KWB_WEID;NO3N;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;NA;SO4;mg/L;;KWB_WEID;SO4;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;136;SomPh;cfu/100 mL;;KWB_WEID;SoCp;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;10;F+Ph;cfu/100 mL;;KWB_WEID;FBp;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;NA;Adeno;cfu/100 mL;;KWB_WEID;Adv;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;774;Cond;µS/cm;;KWB_WEID;LF;O2016-16340;2016-07-13 20:45:00
1;Weidendammer Brücke;2016-07-13 20:25:00;2016-07-13 21:05:00;Weid_8;;NA;Noro;cfu/100 mL;;KWB_WEID;Nov;O2016-16340;2016-07-13 20:45:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;13419000;Ecoli;MPN/100 mL;;KWB_WEID;EColi;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;39900;Entero;MPN/100 mL;;KWB_WEID;FaeStr;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;0.069;Ortho_P;mg/L;;KWB_WEID;PO4;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;1.53;P_TOTAL;mg/L;;KWB_WEID;P;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;<;0.05;NH4_N;mg/L;;KWB_WEID;NH4;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;0.67;NO3_N;mg/L;;KWB_WEID;NO3;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;12;AFS;mg/L;;KWB_WEID;TSS;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;5;BSB5;mg/L;;KWB_WEID;BSB;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;63;CSB;mg/L;;KWB_WEID;CSB;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;5.82;chloro;µg/L;;KWB_WEID;ChA;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;29.2;Cl;mg/L;;KWB_WEID;Cl;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;0.55;NO3_N_filtered;mg/L;;KWB_WEID;NO3N;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;119;SO4;mg/L;;KWB_WEID;SO4;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;0.393;ACS;µg/L;;KWB_WEID;ACS;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;0.128;ATS;µg/L;;KWB_WEID;ATS;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;0.218;IOM;µg/L;;KWB_WEID;IOM;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;0.286;IOP;µg/L;;KWB_WEID;IOP;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;0.187;GAB;µg/L;;KWB_WEID;GAB;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;0.247;FAA;µg/L;;KWB_WEID;FAA;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;0.459;BTA;µg/L;;KWB_WEID;BTA;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;0.093;MTP;µg/L;;KWB_WEID;MTP;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;0.274;MBT;µg/L;;KWB_WEID;MBT;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;0.019;VLX;µg/L;;KWB_WEID;VLX;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;0.28;OLM;µg/L;;KWB_WEID;OLM;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;0.022;GPL;µg/L;;KWB_WEID;GPL;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;0.597;VSA;µg/L;;KWB_WEID;VSA;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;0.078;CBZ;µg/L;;KWB_WEID;CBZ;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;0.495;CAN;µg/L;;KWB_WEID;CAN;O2016-17568;2016-07-27 18:00:00
2;Weidendammer Brücke;2016-07-27 17:30:00;2016-07-27 18:30:00;Weid_1;;NA;VAL;µg/L;;KWB_WEID;VAL;O2016-17568;2016-07-27 18:00:00
